Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude
4/27/2021 13:15,4/27/2021 13:15,420.0,1.5,1.0,77.0,7.25,0.0,0.0,0.0,7.25,Cash,Taxi Affiliation Services,42.00962288,-87.67016686,41.9867118,-87.66341641
3/3/2021 20:30,3/3/2021 20:45,384.0,1.38,32.0,8.0,7.25,0.0,0.0,0.0,7.25,Cash,Flash Cab,41.87886558,-87.62519214,41.89960211,-87.63330804
2/2/2021 11:00,2/2/2021 12:00,3070.0,6.72,7.0,25.0,29.25,0.0,0.0,0.0,29.25,Prcard,Flash Cab,41.92268628,-87.64948873,41.89060885,-87.75604671
4/30/2021 10:00,4/30/2021 10:00,720.0,1.6,8.0,8.0,8.0,0.0,0.0,1.0,9.0,Cash,Medallion Leasin,41.89960211,-87.63330804,41.89960211,-87.63330804
1/26/2021 9:30,1/26/2021 10:15,2184.0,9.95,29.0,4.0,28.0,0.0,0.0,0.0,28.0,Prcard,Flash Cab,41.86019002,-87.7172201,41.97517094,-87.68751552
1/25/2021 11:45,1/25/2021 12:15,1800.0,7.0,28.0,33.0,25.0,0.0,0.0,0.0,25.0,Unknown,Taxi Affiliation Services,41.87400538,-87.66351755,41.85718386,-87.62033462
1/28/2021 16:45,1/28/2021 17:15,1889.0,7.11,46.0,66.0,23.0,0.0,0.0,0.0,23.0,Prcard,Flash Cab,41.74124273,-87.5514282,41.77184852,-87.69566634
4/12/2021 8:30,4/12/2021 8:30,285.0,0.9,3.0,3.0,5.25,0.0,0.0,0.0,5.25,Cash,City Service,41.96581197,-87.65587879,41.96581197,-87.65587879
3/15/2021 13:15,3/15/2021 14:15,3513.0,7.65,8.0,2.0,30.0,0.0,0.0,0.0,30.0,Prcard,Flash Cab,41.89960211,-87.63330804,42.00157103,-87.69501259
1/15/2021 17:30,1/15/2021 17:45,443.0,1.45,6.0,7.0,6.75,0.0,0.0,0.0,6.75,Cash,Flash Cab,41.9442266,-87.65599818,41.92268628,-87.64948873
4/17/2021 21:00,4/17/2021 21:30,1607.0,17.8,76.0,8.0,44.25,12.19,0.0,4.0,60.94,Credit Card,Medallion Leasin,41.98026432,-87.9136246,41.89960211,-87.63330804
4/9/2021 19:45,4/9/2021 20:00,400.0,0.92,32.0,8.0,6.25,0.0,0.0,1.0,7.25,Cash,Sun Taxi,41.87886558,-87.62519214,41.89960211,-87.63330804
2/8/2021 19:30,2/8/2021 20:00,1620.0,10.91,56.0,32.0,28.5,6.6,0.0,4.0,39.6,Credit Card,Flash Cab,41.79259236,-87.76961545,41.87886558,-87.62519214
5/3/2021 11:45,5/3/2021 11:45,180.0,0.4,32.0,32.0,4.25,2.0,0.0,0.0,6.75,Credit Card,Medallion Leasin,41.88099447,-87.63274649,41.88498719,-87.62099291
2/2/2021 8:30,2/2/2021 9:00,1191.0,11.31,41.0,27.0,34.02,0.0,0.0,0.0,34.02,Cash,Flash Cab,41.79409025,-87.59231086,41.8789145,-87.70589713
1/7/2021 15:30,1/7/2021 15:45,931.0,2.27,6.0,5.0,10.75,0.0,0.0,0.0,10.75,Prcard,Flash Cab,41.9442266,-87.65599818,41.94779159,-87.68383494
3/30/2021 22:30,3/30/2021 23:00,1260.0,10.9,56.0,33.0,29.25,0.0,0.0,4.0,33.25,Credit Card,Top Cab Affiliation,41.79259236,-87.76961545,41.85718386,-87.62033462
5/29/2021 12:30,5/29/2021 12:45,1020.0,0.4,35.0,27.0,19.75,0.0,0.0,0.0,19.75,Unknown,Taxi Affiliation Services,41.83511799,-87.61867777,41.8789145,-87.70589713
5/2/2021 15:15,5/2/2021 15:30,840.0,0.1,35.0,32.0,12.75,0.0,0.0,0.0,12.75,Unknown,Taxi Affiliation Services,41.83511799,-87.61867777,41.87886558,-87.62519214
1/27/2021 15:00,1/27/2021 15:15,360.0,1.2,8.0,28.0,6.75,5.0,0.0,0.0,11.75,Credit Card,"Taxicab Insurance Agency, LLC",41.89960211,-87.63330804,41.87400538,-87.66351755
6/3/2021 19:30,6/3/2021 19:45,1080.0,8.8,32.0,77.0,24.25,0.0,0.0,0.0,24.25,Unknown,Blue Ribbon Taxi Association Inc.,41.87886558,-87.62519214,41.9867118,-87.66341641
6/2/2021 18:15,6/2/2021 18:30,540.0,1.4,28.0,28.0,7.5,2.0,0.0,0.0,10.0,Credit Card,Medallion Leasin,41.87925508,-87.642649,41.88528132,-87.6572332
4/12/2021 18:00,4/12/2021 18:15,1140.0,0.5,43.0,32.0,24.5,0.0,0.0,0.0,24.5,Unknown,Taxi Affiliation Services,41.76157791,-87.57278199,41.87886558,-87.62519214
4/6/2021 19:30,4/6/2021 19:45,840.0,0.0,35.0,35.0,10.5,0.0,0.0,0.0,10.5,Cash,Taxi Affiliation Services,41.83511799,-87.61867777,41.83511799,-87.61867777
1/20/2021 7:15,1/20/2021 7:45,2394.0,9.89,68.0,8.0,30.25,0.0,0.0,0.0,30.25,Prcard,Flash Cab,41.77719626,-87.64249753,41.89960211,-87.63330804
4/20/2021 15:15,4/20/2021 15:30,1140.0,5.45,43.0,38.0,17.75,0.0,0.0,0.0,17.75,Cash,Flash Cab,41.76157791,-87.57278199,41.81294894,-87.61785968
1/14/2021 1:30,1/14/2021 1:30,0.0,0.0,27.0,27.0,3.25,0.0,0.0,11.25,14.5,Cash,Taxi Affiliation Services,41.8789145,-87.70589713,41.8789145,-87.70589713
2/11/2021 9:15,2/11/2021 9:30,746.0,2.4,32.0,32.0,9.25,0.0,0.0,0.0,9.25,Cash,Setare Inc,41.88498719,-87.62099291,41.88498719,-87.62099291
5/30/2021 14:30,5/30/2021 14:45,457.0,0.94,32.0,8.0,6.5,0.0,0.0,0.0,6.5,Cash,Flash Cab,41.87886558,-87.62519214,41.89960211,-87.63330804
4/30/2021 19:15,4/30/2021 19:45,1500.0,0.3,50.0,44.0,20.5,0.0,0.0,0.0,20.5,Unknown,Taxi Affiliation Services,41.70612575,-87.59825584,41.74020576,-87.61596952
1/15/2021 12:15,1/15/2021 14:00,6549.0,41.97,14.0,14.0,105.0,0.0,0.0,0.0,105.0,Cash,Flash Cab,41.968069,-87.72155906,41.968069,-87.72155906
5/2/2021 8:30,5/2/2021 8:30,539.0,1.69,14.0,16.0,8.0,0.0,0.0,0.0,8.0,Cash,Flash Cab,41.968069,-87.72155906,41.95358213,-87.72345239
4/23/2021 20:00,4/23/2021 20:45,2656.0,6.0,32.0,28.0,24.5,0.0,0.0,1.0,25.5,Prcard,Medallion Leasin,41.88498719,-87.62099291,41.88528132,-87.6572332
3/2/2021 9:00,3/2/2021 9:30,2066.0,8.56,16.0,29.0,25.75,0.0,0.0,0.0,25.75,Cash,Flash Cab,41.95358213,-87.72345239,41.86019002,-87.7172201
5/17/2021 22:00,5/17/2021 22:15,870.0,4.9,77.0,6.0,15.5,0.0,0.0,0.0,15.5,Cash,Globe Taxi,41.9867118,-87.66341641,41.9442266,-87.65599818
1/18/2021 15:15,1/18/2021 15:45,2280.0,0.0,8.0,8.0,16.75,0.0,0.0,0.0,16.75,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
4/3/2021 7:45,4/3/2021 8:00,780.0,2.1,32.0,8.0,10.0,2.1,0.0,0.0,12.1,Credit Card,Taxi Affiliation Services,41.87886558,-87.62519214,41.89960211,-87.63330804
4/30/2021 16:45,4/30/2021 16:45,600.0,0.0,8.0,32.0,8.25,0.0,0.0,0.0,8.25,Cash,Taxi Affiliation Services,41.89503345,-87.61971067,41.88099447,-87.63274649
5/5/2021 16:00,5/5/2021 16:45,2760.0,13.8,8.0,68.0,38.5,0.0,0.0,0.0,38.5,Unknown,Taxi Affiliation Services,41.89960211,-87.63330804,41.77719626,-87.64249753
1/21/2021 14:45,1/21/2021 15:00,1185.0,4.61,8.0,28.0,15.5,0.0,0.0,0.0,15.5,Cash,Sun Taxi,41.89960211,-87.63330804,41.87400538,-87.66351755
4/25/2021 12:15,4/25/2021 12:30,941.0,4.81,8.0,6.0,15.5,2.4,0.0,0.0,18.4,Credit Card,Flash Cab,41.89960211,-87.63330804,41.9442266,-87.65599818
1/4/2021 14:00,1/4/2021 14:15,420.0,1.5,8.0,28.0,7.25,0.0,0.0,1.0,8.25,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.87400538,-87.66351755
3/18/2021 16:45,3/18/2021 16:45,165.0,0.47,32.0,28.0,4.5,0.0,0.0,0.0,4.5,Cash,Sun Taxi,41.88099447,-87.63274649,41.87925508,-87.642649
2/3/2021 21:45,2/3/2021 21:45,0.0,0.0,15.0,15.0,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.95402765,-87.76339903,41.95402765,-87.76339903
2/17/2021 18:30,2/17/2021 18:30,420.0,0.0,8.0,8.0,6.0,0.0,0.0,0.0,6.0,Cash,"Taxicab Insurance Agency, LLC",41.89960211,-87.63330804,41.89960211,-87.63330804
5/15/2021 13:30,5/15/2021 13:45,540.0,1.8,8.0,28.0,8.5,0.0,0.0,0.0,8.5,Cash,Chicago Independents,41.89960211,-87.63330804,41.87400538,-87.66351755
1/11/2021 19:00,1/11/2021 19:45,1938.0,9.9,28.0,6.0,30.5,0.0,0.0,0.0,30.5,Prcard,Flash Cab,41.87400538,-87.66351755,41.9442266,-87.65599818
4/25/2021 5:15,4/25/2021 5:45,1200.0,17.3,8.0,76.0,42.5,5.0,0.0,4.0,51.5,Credit Card,Taxi Affiliation Services,41.89960211,-87.63330804,41.98026432,-87.9136246
6/2/2021 10:30,6/2/2021 11:30,3412.0,7.23,66.0,65.0,30.0,0.0,0.0,0.0,30.0,Prcard,Flash Cab,41.77184852,-87.69566634,41.76977806,-87.72692984
4/3/2021 18:00,4/3/2021 18:00,540.0,2.6,76.0,76.0,9.75,20.0,0.0,4.0,33.75,Credit Card,U Taxicab,41.98026432,-87.9136246,41.98026432,-87.9136246
4/13/2021 21:15,4/13/2021 21:30,420.0,1.4,32.0,28.0,7.0,0.0,0.0,0.0,7.0,Cash,Taxi Affiliation Services,41.87886558,-87.62519214,41.87400538,-87.66351755
2/27/2021 12:30,2/27/2021 12:45,960.0,0.0,43.0,69.0,13.5,0.0,0.0,0.0,13.5,Unknown,Taxi Affiliation Services,41.76157791,-87.57278199,41.7632468,-87.61613411
4/26/2021 5:30,4/26/2021 5:45,981.0,2.19,3.0,77.0,11.5,2.0,0.0,0.0,14.0,Credit Card,Flash Cab,41.96581197,-87.65587879,41.9867118,-87.66341641
4/6/2021 13:30,4/6/2021 13:45,771.0,3.59,77.0,6.0,12.5,3.61,0.0,0.0,18.06,Mobile,Sun Taxi,41.9867118,-87.66341641,41.9442266,-87.65599818
5/20/2021 14:00,5/20/2021 14:00,264.0,0.65,77.0,77.0,5.0,0.0,0.0,0.0,5.0,Cash,Flash Cab,41.9867118,-87.66341641,41.9867118,-87.66341641
5/14/2021 18:45,5/14/2021 18:45,240.0,0.46,8.0,8.0,5.0,1.0,0.0,1.0,7.5,Credit Card,Flash Cab,41.89833179,-87.62076287,41.90278805,-87.62614559
2/12/2021 12:45,2/12/2021 12:45,656.0,2.47,7.0,8.0,10.0,0.0,0.0,0.0,10.0,Cash,Flash Cab,41.92268628,-87.64948873,41.89960211,-87.63330804
1/25/2021 14:15,1/25/2021 14:15,491.0,2.26,5.0,7.0,8.5,0.0,0.0,0.0,9.0,Credit Card,Flash Cab,41.94779159,-87.68383494,41.92268628,-87.64948873
1/17/2021 12:45,1/17/2021 13:15,1140.0,7.5,15.0,6.0,21.5,0.0,0.0,0.0,21.5,Unknown,Taxi Affiliation Services,41.95402765,-87.76339903,41.9442266,-87.65599818
4/10/2021 13:15,4/10/2021 13:45,2100.0,6.4,35.0,42.0,22.5,0.0,0.0,0.0,22.5,Unknown,Taxi Affiliation Services,41.83511799,-87.61867777,41.77887686,-87.59492544
5/5/2021 7:45,5/5/2021 7:45,360.0,0.0,28.0,28.0,5.75,0.0,0.0,0.0,5.75,Cash,Taxi Affiliation Services,41.87400538,-87.66351755,41.87400538,-87.66351755
2/11/2021 14:00,2/11/2021 14:15,454.0,1.71,28.0,28.0,7.75,0.0,0.0,0.0,7.75,Cash,Flash Cab,41.87400538,-87.66351755,41.87400538,-87.66351755
3/14/2021 1:30,3/14/2021 1:30,524.0,1.44,32.0,32.0,7.75,0.0,0.0,0.0,7.75,Cash,Sun Taxi,41.87886558,-87.62519214,41.87886558,-87.62519214
2/28/2021 16:45,2/28/2021 17:30,2044.0,8.6,2.0,8.0,27.75,0.0,0.0,0.0,27.75,Prcard,Medallion Leasin,42.00157103,-87.69501259,41.89960211,-87.63330804
4/5/2021 13:15,4/5/2021 13:30,780.0,6.9,28.0,16.0,19.5,0.0,0.0,0.0,19.5,Cash,Taxi Affiliation Services,41.87400538,-87.66351755,41.95358213,-87.72345239
3/9/2021 9:15,3/9/2021 9:30,300.0,0.7,28.0,32.0,5.25,0.0,0.0,0.0,5.25,Cash,Star North Management LLC,41.87925508,-87.642649,41.88099447,-87.63274649
3/25/2021 15:15,3/25/2021 15:30,538.0,2.3,7.0,8.0,9.0,0.0,0.0,0.0,9.0,Cash,Medallion Leasin,41.92268628,-87.64948873,41.89960211,-87.63330804
3/10/2021 8:45,3/10/2021 9:15,2160.0,17.7,76.0,32.0,44.0,12.1,0.0,4.0,60.1,Credit Card,Taxi Affiliation Services,41.98026432,-87.9136246,41.87886558,-87.62519214
5/31/2021 11:30,5/31/2021 11:45,480.0,2.5,35.0,60.0,9.5,2.0,0.0,0.0,11.5,Credit Card,Taxi Affiliation Services,41.83511799,-87.61867777,41.83615016,-87.64878795
3/17/2021 21:30,3/17/2021 22:00,1296.0,10.0,8.0,2.0,26.75,0.0,0.0,0.0,26.75,Prcard,Flash Cab,41.89960211,-87.63330804,42.00157103,-87.69501259
1/3/2021 18:15,1/3/2021 18:45,2525.0,6.25,38.0,43.0,25.5,0.0,0.0,0.0,25.5,Prcard,Flash Cab,41.81294894,-87.61785968,41.76157791,-87.57278199
5/15/2021 17:45,5/15/2021 20:00,8098.0,8.94,8.0,8.0,25.25,0.0,0.0,1.0,26.25,Cash,Flash Cab,41.89960211,-87.63330804,41.89960211,-87.63330804
4/6/2021 18:00,4/6/2021 19:15,4920.0,2.0,76.0,56.0,83.75,0.0,0.0,7.5,91.25,Cash,Taxi Affiliation Services,41.98026432,-87.9136246,41.79259236,-87.76961545
4/7/2021 18:15,4/7/2021 18:45,1440.0,0.2,6.0,6.0,15.0,0.0,0.0,0.0,15.0,Unknown,Taxi Affiliation Services,41.9442266,-87.65599818,41.9442266,-87.65599818
1/16/2021 19:30,1/16/2021 19:30,163.0,0.58,8.0,8.0,4.75,0.0,0.0,0.0,4.75,Cash,Flash Cab,41.89960211,-87.63330804,41.89960211,-87.63330804
4/19/2021 11:30,4/19/2021 11:45,720.0,4.9,32.0,29.0,14.5,25.0,0.0,0.0,39.5,Credit Card,U Taxicab,41.87886558,-87.62519214,41.86019002,-87.7172201
2/14/2021 14:15,2/14/2021 14:45,1140.0,11.8,40.0,7.0,30.0,0.0,0.0,0.0,30.0,Unknown,Taxi Affiliation Services,41.79235722,-87.61793138,41.92268628,-87.64948873
4/16/2021 10:30,4/16/2021 10:30,240.0,0.7,28.0,32.0,5.25,0.0,0.0,1.0,6.25,Cash,Medallion Leasin,41.87925508,-87.642649,41.88099447,-87.63274649
2/16/2021 7:30,2/16/2021 7:45,720.0,0.1,32.0,8.0,8.5,0.0,0.0,0.0,8.5,Cash,Taxi Affiliation Services,41.87886558,-87.62519214,41.89960211,-87.63330804
1/3/2021 11:00,1/3/2021 11:00,139.0,0.43,4.0,4.0,4.25,0.0,0.0,0.0,4.25,Cash,Flash Cab,41.97517094,-87.68751552,41.97517094,-87.68751552
4/10/2021 20:00,4/10/2021 20:30,1394.0,14.81,76.0,7.0,37.25,6.26,0.0,4.0,48.01,Credit Card,Flash Cab,41.98026432,-87.9136246,41.92268628,-87.64948873
5/6/2021 17:45,5/6/2021 18:15,1631.0,10.95,40.0,26.0,29.25,0.0,0.0,0.0,29.25,Prcard,Flash Cab,41.79235722,-87.61793138,41.87859436,-87.73023243
4/27/2021 4:45,4/27/2021 4:45,233.0,2.64,77.0,3.0,9.25,0.0,0.0,0.0,9.25,Prcard,Flash Cab,41.9867118,-87.66341641,41.96581197,-87.65587879
2/2/2021 9:00,2/2/2021 9:15,420.0,1.3,28.0,8.0,7.5,0.0,0.0,0.0,7.5,Cash,"Taxicab Insurance Agency, LLC",41.87400538,-87.66351755,41.89960211,-87.63330804
1/15/2021 15:15,1/15/2021 15:30,1200.0,0.3,28.0,8.0,16.5,0.0,0.0,0.0,16.5,Unknown,Taxi Affiliation Services,41.87400538,-87.66351755,41.89960211,-87.63330804
5/6/2021 14:30,5/6/2021 14:45,240.0,0.8,31.0,28.0,5.5,0.0,0.0,0.0,5.5,Credit Card,Taxi Affiliation Services,41.85026637,-87.66756931,41.87400538,-87.66351755
5/9/2021 13:45,5/9/2021 14:15,1320.0,0.0,8.0,2.0,27.0,2.0,0.0,0.0,29.0,Credit Card,Blue Ribbon Taxi Association Inc.,41.89960211,-87.63330804,42.00157103,-87.69501259
2/23/2021 0:45,2/23/2021 1:00,1471.0,15.12,49.0,8.0,39.5,0.0,0.0,0.0,39.5,Prcard,Flash Cab,41.70658788,-87.62336651,41.89960211,-87.63330804
2/8/2021 14:15,2/8/2021 14:30,1260.0,6.4,28.0,8.0,19.75,0.0,0.0,0.0,19.75,Cash,Taxi Affiliation Services,41.87400538,-87.66351755,41.89960211,-87.63330804
3/28/2021 15:15,3/28/2021 15:30,960.0,0.0,8.0,77.0,18.5,0.0,0.0,0.0,18.5,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.9867118,-87.66341641
1/16/2021 15:45,1/16/2021 15:45,248.0,0.59,33.0,33.0,5.0,0.0,0.0,0.0,5.0,Prcard,Flash Cab,41.85934972,-87.61735801,41.85934972,-87.61735801
5/5/2021 14:30,5/5/2021 15:15,2125.0,5.46,6.0,4.0,23.25,0.0,0.0,0.0,23.25,Cash,Patriot Taxi Dba Peace Taxi Associat,41.9442266,-87.65599818,41.97517094,-87.68751552
5/28/2021 21:00,5/28/2021 21:15,960.0,1.9,8.0,28.0,10.0,0.0,0.0,1.0,11.0,Cash,2733 - 74600 Benny Jona,41.89960211,-87.63330804,41.87400538,-87.66351755
5/3/2021 13:15,5/3/2021 13:30,1380.0,0.0,76.0,5.0,34.0,0.0,0.0,4.0,38.0,Cash,Star North Management LLC,41.98026432,-87.9136246,41.94779159,-87.68383494
4/12/2021 0:00,4/12/2021 0:15,1529.0,16.3,56.0,6.0,41.0,5.0,0.0,5.0,51.5,Credit Card,Globe Taxi,41.79259236,-87.76961545,41.9442266,-87.65599818
5/27/2021 16:15,5/27/2021 16:30,645.0,2.1,7.0,5.0,8.75,0.0,0.0,0.0,8.75,Cash,Medallion Leasin,41.92268628,-87.64948873,41.94779159,-87.68383494
5/15/2021 9:45,5/15/2021 10:00,540.0,1.7,8.0,8.0,8.25,0.0,0.0,0.0,8.25,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
4/29/2021 11:00,4/29/2021 11:15,1073.0,8.8,32.0,77.0,24.0,0.0,0.0,0.0,24.0,Prcard,Flash Cab,41.87886558,-87.62519214,41.9867118,-87.66341641
3/16/2021 9:15,3/16/2021 9:30,1200.0,11.1,28.0,43.0,29.0,0.0,0.0,0.0,29.0,Unknown,Taxi Affiliation Services,41.87400538,-87.66351755,41.76157791,-87.57278199
3/19/2021 17:15,3/19/2021 17:15,687.0,1.83,28.0,8.0,8.75,0.0,0.0,0.0,8.75,Cash,Flash Cab,41.88530002,-87.64280847,41.9049353,-87.64990723
2/2/2021 10:15,2/2/2021 10:15,420.0,0.1,33.0,28.0,7.25,0.0,0.0,0.0,7.25,Unknown,Taxi Affiliation Services,41.85718386,-87.62033462,41.87400538,-87.66351755
4/11/2021 11:00,4/11/2021 11:00,360.0,0.0,32.0,28.0,6.25,1.5,0.0,0.0,7.75,Credit Card,Taxi Affiliation Services,41.87886558,-87.62519214,41.87400538,-87.66351755
1/30/2021 17:45,1/30/2021 18:00,1610.0,6.6,3.0,24.0,20.0,2.0,0.0,0.0,23.95,Mobile,Medallion Leasin,41.96581197,-87.65587879,41.90120699,-87.67635599
2/19/2021 14:30,2/19/2021 14:45,1445.0,3.06,8.0,7.0,15.0,0.0,0.0,0.0,15.0,Cash,Flash Cab,41.89960211,-87.63330804,41.92268628,-87.64948873
3/15/2021 10:30,3/15/2021 11:00,1380.0,0.7,75.0,37.0,31.25,0.0,0.0,0.0,31.25,Unknown,Taxi Affiliation Services,41.68972991,-87.6690544,41.80908443,-87.63242452
1/9/2021 9:45,1/9/2021 10:15,1080.0,0.7,28.0,49.0,32.0,0.0,0.0,0.0,32.0,Cash,Taxi Affiliation Services,41.87400538,-87.66351755,41.70658788,-87.62336651
2/4/2021 13:00,2/4/2021 13:00,43.0,0.09,32.0,32.0,3.5,0.0,0.0,0.0,3.5,Cash,Flash Cab,41.87740612,-87.62197165,41.87740612,-87.62197165
4/30/2021 19:15,4/30/2021 19:30,780.0,0.1,8.0,28.0,9.0,0.0,0.0,2.0,11.0,Cash,Taxi Affiliation Services,41.89915561,-87.62621053,41.88530002,-87.64280847
4/6/2021 21:00,4/6/2021 21:45,2710.0,7.86,44.0,38.0,31.25,0.0,0.0,0.0,31.25,Prcard,Flash Cab,41.74020576,-87.61596952,41.81294894,-87.61785968
5/13/2021 21:15,5/13/2021 21:30,974.0,2.98,28.0,24.0,12.0,0.0,0.0,0.0,12.0,Cash,Flash Cab,41.87400538,-87.66351755,41.90120699,-87.67635599
5/9/2021 21:30,5/9/2021 21:45,580.0,3.2,8.0,6.0,10.75,2.0,0.0,0.0,13.25,Credit Card,Medallion Leasin,41.89960211,-87.63330804,41.9442266,-87.65599818
2/12/2021 12:15,2/12/2021 12:15,360.0,0.0,2.0,2.0,4.75,0.0,0.0,0.0,4.75,Cash,Taxi Affiliation Services,42.00157103,-87.69501259,42.00157103,-87.69501259
4/4/2021 13:30,4/4/2021 14:00,2071.0,18.52,76.0,32.0,46.5,7.0,0.0,4.0,58.0,Credit Card,Sun Taxi,41.98026432,-87.9136246,41.87886558,-87.62519214
3/15/2021 8:45,3/15/2021 9:00,360.0,0.8,28.0,32.0,5.75,0.0,0.0,0.0,5.75,Cash,"Taxicab Insurance Agency, LLC",41.87925508,-87.642649,41.88099447,-87.63274649
5/11/2021 12:00,5/11/2021 12:00,120.0,0.4,8.0,8.0,4.25,0.0,0.0,0.0,4.25,Unknown,U Taxicab,41.89092203,-87.61886836,41.89833179,-87.62076287
4/30/2021 8:30,4/30/2021 9:00,1790.0,13.49,56.0,8.0,35.25,7.95,0.0,4.0,47.7,Credit Card,Sun Taxi,41.79259236,-87.76961545,41.89960211,-87.63330804
3/7/2021 13:45,3/7/2021 14:30,3087.0,5.37,13.0,4.0,26.75,5.45,0.0,0.0,32.2,Prcard,Flash Cab,41.98363631,-87.72358319,41.97517094,-87.68751552
3/3/2021 10:00,3/3/2021 10:15,840.0,4.8,28.0,35.0,15.25,0.0,0.0,1.0,16.25,Unknown,Taxi Affiliation Services,41.87400538,-87.66351755,41.83511799,-87.61867777
5/20/2021 14:30,5/20/2021 14:30,14.0,0.0,77.0,77.0,3.25,0.0,0.0,0.0,3.25,Prcard,Flash Cab,41.9867118,-87.66341641,41.9867118,-87.66341641
5/17/2021 13:15,5/17/2021 13:30,780.0,2.1,8.0,28.0,10.0,2.85,0.0,1.0,13.85,Credit Card,U Taxicab,41.89960211,-87.63330804,41.87400538,-87.66351755
6/2/2021 18:15,6/2/2021 18:45,1620.0,11.5,52.0,35.0,30.75,0.0,0.0,0.0,30.75,Unknown,Taxi Affiliation Services,41.70731145,-87.5349029,41.83511799,-87.61867777
5/27/2021 10:15,5/27/2021 10:15,0.0,0.1,24.0,24.0,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.90120699,-87.67635599,41.90120699,-87.67635599
5/5/2021 13:15,5/5/2021 13:15,360.0,0.7,28.0,28.0,5.75,0.0,0.0,1.0,6.75,Cash,Taxi Affiliation Services,41.87400538,-87.66351755,41.87400538,-87.66351755
4/12/2021 11:30,4/12/2021 12:00,1740.0,9.8,31.0,28.0,28.5,0.0,0.0,0.0,28.5,Unknown,Taxi Affiliation Services,41.85026637,-87.66756931,41.87400538,-87.66351755
2/20/2021 13:45,2/20/2021 14:00,840.0,4.5,8.0,6.0,14.5,0.0,0.0,0.0,14.5,Cash,Chicago Independents,41.89960211,-87.63330804,41.9442266,-87.65599818
1/9/2021 19:15,1/9/2021 19:30,600.0,0.0,28.0,8.0,9.5,3.0,0.0,0.0,12.5,Credit Card,Blue Ribbon Taxi Association Inc.,41.87400538,-87.66351755,41.89960211,-87.63330804
2/11/2021 8:45,2/11/2021 9:30,2537.0,8.2,2.0,21.0,28.0,0.0,0.0,0.0,28.0,Prcard,Flash Cab,42.00157103,-87.69501259,41.9386662,-87.71121059
4/13/2021 16:00,4/13/2021 16:45,2497.0,17.2,76.0,28.0,43.25,9.55,0.0,4.0,57.3,Credit Card,City Service,41.98026432,-87.9136246,41.87400538,-87.66351755
2/17/2021 10:00,2/17/2021 10:00,574.0,2.28,3.0,4.0,9.25,0.0,0.0,0.0,9.75,Credit Card,Flash Cab,41.96581197,-87.65587879,41.97517094,-87.68751552
4/29/2021 14:00,4/29/2021 14:00,618.0,2.31,28.0,28.0,9.5,0.0,0.0,0.0,9.5,Cash,Flash Cab,41.88528132,-87.6572332,41.870415,-87.67508562
1/4/2021 16:00,1/4/2021 16:15,360.0,1.1,32.0,8.0,6.5,0.0,0.0,0.0,6.5,Cash,Taxi Affiliation Services,41.88099447,-87.63274649,41.89092203,-87.61886836
5/18/2021 20:00,5/18/2021 20:15,240.0,0.0,32.0,28.0,5.5,4.0,0.0,0.0,9.5,Credit Card,"Taxicab Insurance Agency, LLC",41.87886558,-87.62519214,41.87400538,-87.66351755
5/23/2021 20:45,5/23/2021 21:00,1140.0,4.5,6.0,22.0,15.5,0.0,0.0,0.0,15.5,Cash,Taxi Affiliation Services,41.9442266,-87.65599818,41.92276062,-87.69915534
4/20/2021 15:15,4/20/2021 15:45,1620.0,0.0,39.0,46.0,21.25,0.0,0.0,0.0,21.25,Unknown,Taxi Affiliation Services,41.80891628,-87.59618334,41.74124273,-87.5514282
4/13/2021 14:30,4/13/2021 14:45,660.0,7.2,77.0,32.0,20.0,4.1,0.0,0.0,24.1,Credit Card,U Taxicab,41.9867118,-87.66341641,41.87886558,-87.62519214
4/4/2021 11:00,4/4/2021 11:15,1380.0,14.6,56.0,5.0,36.75,8.25,0.0,4.0,49.0,Credit Card,U Taxicab,41.79259236,-87.76961545,41.94779159,-87.68383494
4/12/2021 14:45,4/12/2021 15:15,1274.0,8.66,28.0,6.0,23.75,0.0,0.0,1.0,24.75,Cash,Flash Cab,41.87400538,-87.66351755,41.9442266,-87.65599818
5/21/2021 10:15,5/21/2021 10:15,360.0,1.6,33.0,28.0,7.25,0.0,0.0,0.0,7.25,Unknown,Taxi Affiliation Services,41.85718386,-87.62033462,41.87400538,-87.66351755
2/8/2021 11:30,2/8/2021 11:45,1260.0,0.5,8.0,1.0,25.25,0.0,0.0,0.0,25.25,Unknown,Taxi Affiliation Services,41.89960211,-87.63330804,42.00962288,-87.67016686
4/20/2021 16:30,4/20/2021 17:00,1140.0,7.72,28.0,6.0,21.5,0.0,0.0,0.0,21.5,Cash,Flash Cab,41.87400538,-87.66351755,41.9442266,-87.65599818
